"x" "y" "resampled_gain"
"331" 38.8240602291502 9.24977961551409 9
"332" 38.8263102277069 9.24977961551409 9
"333" 38.8338102228961 9.24977961551409 9
"334" 38.8398102190474 9.24977961551409 9
"335" 38.8450602156798 9.24977961551409 9
"336" 38.9913101218687 9.24977961551409 9
"337" 38.9920601213876 9.24977961551409 9
"338" 38.9928101209065 9.24977961551409 9
"339" 38.9950601194632 9.24977961551409 9
"340" 39.0048101132092 9.24977961551409 9
"341" 39.0070601117659 9.24977961551409 9
"342" 38.8225602301123 9.24902960847347 9
"343" 38.8315602243393 9.24902960847347 9
"344" 38.8413102180853 9.24902960847347 9
"345" 38.843560216642 9.24902960847347 9
"346" 38.8443102161609 9.24902960847347 9
"347" 38.9913101218687 9.24902960847347 9
"348" 38.9920601213876 9.24902960847347 9
"349" 38.9928101209065 9.24902960847347 9
"350" 38.9943101199443 9.24902960847347 9
"351" 38.9950601194632 9.24902960847347 9
"352" 38.8233102296312 9.24827960143286 9
"353" 38.8413102180853 9.24827960143286 9
"354" 38.8420602176042 9.24827960143286 9
"355" 38.8428102171231 9.24827960143286 9
"356" 38.843560216642 9.24827960143286 9
"357" 38.9905601223497 9.24827960143286 9
"358" 38.9913101218687 9.24827960143286 9
"359" 38.9920601213876 9.24827960143286 9
"360" 38.9928101209065 9.24827960143286 9
"361" 39.0138101074362 9.24827960143286 9
"362" 39.0145601069551 9.24827960143286 9
"363" 39.015310106474 9.24827960143286 9
"364" 39.0160601059929 9.24827960143286 9
"365" 38.8428102171231 9.24752959439224 9
"366" 38.9350601579499 9.24752959439224 9
"367" 38.9898101228308 9.24752959439224 9
"368" 38.9913101218687 9.24752959439224 9
"369" 38.9920601213876 9.24752959439224 9
"370" 38.9928101209065 9.24752959439224 9
"371" 38.9935601204254 9.24752959439224 9
"372" 39.0138101074362 9.24752959439224 9
"373" 39.0145601069551 9.24752959439224 9
"374" 39.015310106474 9.24752959439224 9
"375" 39.0160601059929 9.24752959439224 9
"376" 38.9898101228308 9.24677958735162 9
"377" 39.0123101083983 9.24677958735162 9
"378" 38.9898101228308 9.24602958031101 9
"379" 38.9898101228308 9.24527957327039 9
"380" 38.8120602368475 9.24452956622977 9
"381" 38.8128102363664 9.24452956622977 9
"382" 38.816560233961 9.24452956622977 9
"383" 38.8173102334799 9.24452956622977 9
"384" 38.9898101228308 9.24452956622977 9
"385" 38.9890601233119 9.24377955918916 9
"386" 38.9898101228308 9.24377955918916 9
"387" 38.988310123793 9.24302955214854 9
"388" 38.9890601233119 9.24302955214854 9
"389" 38.9898101228308 9.24302955214854 9
"390" 38.916310169977 9.24227954510792 9
"391" 38.9875601242741 9.24227954510792 9
"392" 38.9890601233119 9.24227954510792 9
"393" 38.9898101228308 9.24227954510792 9
"394" 38.9913101218687 9.24227954510792 9
"395" 38.9860601252362 9.2415295380673 9
"396" 38.9898101228308 9.2415295380673 9
"397" 38.8083102392529 9.24002952398607 9
"398" 38.8045602416583 9.23777950286422 9
"399" 38.798560245507 9.23627948878299 9
"400" 38.9178101690148 9.23627948878299 9
"401" 38.9185601685337 9.23627948878299 9
"402" 38.9845601261984 9.23627948878299 9
"403" 37.6338109926288 9.23477947470176 9
"404" 38.8045602416583 9.23477947470176 9
"405" 38.9860601252362 9.23477947470176 9
"406" 38.9868101247552 9.23477947470176 9
"407" 39.0055601127281 9.23477947470176 9
"408" 38.9860601252362 9.23402946766114 9
"409" 38.99731011802 9.23402946766114 9
"410" 39.0048101132092 9.23402946766114 9
"411" 39.006310112247 9.23402946766114 9
"412" 37.6375609902234 9.23327946062052 9
"413" 37.6383109897423 9.23327946062052 9
"414" 38.9898101228308 9.23327946062052 9
"415" 38.9950601194632 9.23327946062052 9
"416" 39.0078101112848 9.23327946062052 9
"417" 38.9875601242741 9.23252945357991 9
"418" 38.9898101228308 9.23252945357991 9
"419" 39.006310112247 9.23252945357991 9
"420" 39.006310112247 9.23177944653929 9
"421" 38.8893101872959 9.22877941837682 9
"422" 38.9028101786365 9.22877941837682 9
"423" 39.0520600829009 9.22877941837682 9
"424" 38.8923101853716 9.22802941133621 9
"425" 38.9035601781554 9.22802941133621 9
"426" 38.8758101959554 9.22727940429559 9
"427" 38.8968101824851 9.22727940429559 9
"428" 39.051310083382 9.22727940429559 9
"429" 38.8750601964365 9.22652939725497 9
"430" 38.8743101969176 9.22577939021436 9
"431" 38.8750601964365 9.22577939021436 9
"432" 38.8720601983608 9.22502938317374 9
"433" 38.8750601964365 9.22502938317374 9
"434" 38.8803101930689 9.22502938317374 9
"435" 38.9845601261984 9.22502938317374 9
"436" 38.9853101257173 9.22502938317374 9
"437" 39.0445600877118 9.22502938317374 9
"438" 38.8750601964365 9.22427937613312 9
"439" 38.8758101959554 9.22427937613312 9
"440" 38.8900601868149 9.22427937613312 9
"441" 38.8953101834473 9.22427937613312 9
"442" 38.8960601829662 9.22427937613312 9
"443" 38.8803101930689 9.22352936909251 9
"444" 38.8900601868149 9.22352936909251 9
"445" 38.8923101853716 9.22352936909251 9
"446" 38.8803101930689 9.22202935501127 9
"447" 38.9740601329336 9.22052934093004 9
"448" 38.9838101266795 9.22052934093004 9
"449" 39.0475600857874 9.21977933388942 9
"450" 39.0543100814577 9.2190293268488 9
"451" 38.9298101613175 9.21827931980819 9
"452" 38.9950601194632 9.21827931980819 9
"453" 39.0543100814577 9.21827931980819 9
"454" 37.6105610075424 9.21752931276757 9
"455" 38.8773101949933 9.21752931276757 9
"456" 38.8780601945122 9.21752931276757 9
"457" 38.8788101940311 9.21752931276757 9
"458" 38.87956019355 9.21752931276757 9
"459" 38.9575601435174 9.21752931276757 9
"460" 38.8818101921068 9.21677930572696 9
"461" 38.8825601916257 9.21677930572696 9
"462" 38.8833101911446 9.21677930572696 9
"463" 38.8840601906635 9.21677930572696 9
"464" 39.0468100862685 9.21677930572696 9
"465" 38.8675602012473 9.21602929868634 9
"466" 38.8683102007663 9.21602929868634 9
"467" 38.8690602002852 9.21602929868634 9
"468" 38.8698101998041 9.21602929868634 9
"469" 38.870560199323 9.21602929868634 9
"470" 38.8803101930689 9.21602929868634 9
"471" 38.8810601925879 9.21602929868634 9
"472" 38.8818101921068 9.21602929868634 9
"473" 38.8825601916257 9.21602929868634 9
"474" 38.9935601204254 9.21602929868634 9
"475" 38.8660602022095 9.21527929164572 9
"476" 38.8675602012473 9.21527929164572 9
"477" 38.8683102007663 9.21527929164572 9
"478" 38.8713101988419 9.21527929164572 9
"479" 38.8818101921068 9.21527929164572 9
"480" 38.8825601916257 9.21527929164572 9
"481" 38.9928101209065 9.21527929164572 9
"482" 38.9935601204254 9.21527929164572 9
"483" 38.9943101199443 9.21527929164572 9
"484" 38.9950601194632 9.21527929164572 9
"485" 38.8660602022095 9.2145292846051 9
"486" 38.8713101988419 9.2145292846051 9
"487" 38.870560199323 9.21377927756449 9
"488" 38.8713101988419 9.21377927756449 9
"489" 37.6923109551044 9.21227926348325 9
"490" 37.7403109243151 9.21227926348325 9
"491" 38.9665601377444 9.21227926348325 9
"492" 37.7403109243151 9.21152925644264 9
"493" 38.9560601444796 9.21077924940202 9
"494" 37.8280608680284 9.2100292423614 9
"495" 37.8288108675473 9.2100292423614 9
"496" 39.0580600790523 9.20852922828017 9
"497" 38.9748101324525 9.20777922123956 9
"498" 39.0558100804955 9.20777922123956 9
"499" 39.0565600800144 9.20777922123956 9
"500" 39.0580600790523 9.20777922123956 9
"501" 39.0588100785712 9.20777922123956 9
"502" 37.7598109118069 9.20702921419894 9
"503" 39.0580600790523 9.20702921419894 9
"504" 39.0588100785712 9.20702921419894 9
"505" 38.9598101420741 9.20627920715832 9
"506" 39.0543100814577 9.20627920715832 9
"507" 39.0550600809766 9.20627920715832 9
"508" 39.0558100804955 9.20627920715832 9
"509" 39.0573100795334 9.20627920715832 9
"510" 39.0580600790523 9.20627920715832 9
"511" 39.0595600780901 9.20627920715832 9
"512" 39.0543100814577 9.2055292001177 9
"513" 39.0550600809766 9.2055292001177 9
"514" 39.0558100804955 9.2055292001177 9
"515" 39.0580600790523 9.2055292001177 9
"516" 39.0588100785712 9.2055292001177 9
"517" 39.0595600780901 9.2055292001177 9
"518" 39.060310077609 9.2055292001177 9
"519" 38.9590601425552 9.20477919307709 9
"520" 38.9598101420741 9.20477919307709 9
"521" 38.9605601415931 9.20477919307709 9
"522" 38.9710601348579 9.20477919307709 9
"523" 38.9718101343768 9.20477919307709 9
"524" 39.0535600819388 9.20477919307709 9
"525" 39.0543100814577 9.20477919307709 9
"526" 39.0550600809766 9.20477919307709 9
"527" 39.0558100804955 9.20477919307709 9
"528" 39.0565600800144 9.20477919307709 9
"529" 39.0580600790523 9.20477919307709 9
"530" 39.0588100785712 9.20477919307709 9
"531" 39.0595600780901 9.20477919307709 9
"532" 39.060310077609 9.20477919307709 9
"533" 38.9605601415931 9.20402918603647 9
"534" 38.9650601387066 9.20402918603647 9
"535" 39.0550600809766 9.20402918603647 9
"536" 39.0558100804955 9.20402918603647 9
"537" 39.0573100795334 9.20402918603647 9
"538" 38.9605601415931 9.20327917899585 9
"539" 38.9635601396687 9.20327917899585 9
"540" 37.6120610065802 9.20177916491462 9
"541" 37.6098110080235 9.201029157874 9
"542" 38.9575601435174 9.19727912267092 9
"543" 38.9920601213876 9.19727912267092 9
"544" 39.0145601069551 9.19727912267092 9
"545" 38.9545601454417 9.1965291156303 9
"546" 38.9538101459228 9.19577910858969 9
"547" 38.9538101459228 9.19502910154907 9
"548" 38.9748101324525 9.19502910154907 9
"549" 38.9538101459228 9.19352908746784 9
"550" 38.8998101805608 9.19127906634599 9
"551" 38.8938101844094 9.1740289044118 9
"552" 38.897560182004 9.16802884808687 9
"553" 35.4483123945046 9.1605287776807 9
"554" 38.7325602878423 9.15002867911207 9
"555" 38.8323102238582 9.14477862982775 9
"556" 37.4088111369537 9.1425286087059 9
"557" 38.8413102180853 9.1425286087059 9
"558" 38.834560222415 9.14177860166528 9
"559" 38.8330602233772 9.14027858758405 9
"560" 35.5825623083908 9.13727855942158 9
"561" 41.6613084092133 9.13502853829973 9
"562" 41.6620584087322 9.13502853829973 9
"563" 38.8480602137555 9.12827847493418 9
"564" 37.3630611662998 9.12227841860925 9
"565" 38.7565602724476 9.11627836228432 9
"566" 38.762560268599 9.11627836228432 9
"567" 38.7603102700422 9.11477834820308 9
"568" 38.771560262826 9.11327833412185 9
"569" 35.4460623959479 9.11252832708123 9
"570" 37.3848111523484 9.11252832708123 9
"571" 38.7678102652314 9.11252832708123 9
"572" 38.770810263307 9.11252832708123 9
"573" 38.771560262826 9.11252832708123 9
"574" 38.7723102623449 9.11252832708123 9
"575" 38.7775602589773 9.11252832708123 9
"576" 38.7828102556097 9.11252832708123 9
"577" 38.7888102517611 9.11252832708123 9
"578" 38.78956025128 9.11252832708123 9
"579" 38.7903102507989 9.11252832708123 9
"580" 38.7918102498367 9.11252832708123 9
"581" 38.7873102527232 9.11177832004062 9
"582" 38.7888102517611 9.11177832004062 9
"583" 38.78956025128 9.11177832004062 9
"584" 38.7798102575341 9.111028313 9
"585" 38.7880602522421 9.111028313 9
"586" 38.7940602483935 9.111028313 9
"587" 38.8113102373286 9.11027830595938 9
"588" 36.5560616839451 9.10952829891877 9
"589" 36.5590616820207 9.10952829891877 9
"590" 38.8015602435826 9.10952829891877 9
"591" 38.8023102431016 9.10952829891877 9
"592" 36.5553116844262 9.10877829187815 9
"593" 36.5560616839451 9.10877829187815 9
"594" 38.7430602811071 9.10877829187815 9
"595" 38.753560274372 9.10877829187815 9
"596" 38.7543102738909 9.10877829187815 9
"597" 38.7955602474313 9.10727827779692 9
"598" 38.7963102469502 9.10727827779692 9
"599" 38.8225602301123 9.10727827779692 9
"600" 38.7798102575341 9.10577826371568 9
"601" 38.780560257053 9.10577826371568 9
"602" 38.8195602320367 9.10577826371568 9
"603" 38.7798102575341 9.10502825667507 9
"604" 38.780560257053 9.10502825667507 9
"605" 38.8195602320367 9.10502825667507 9
"606" 38.7685602647503 9.10427824963445 9
"607" 38.780560257053 9.10427824963445 9
"608" 38.7828102556097 9.10427824963445 9
"609" 36.5703116748045 9.10277823555322 9
"610" 38.7430602811071 9.10277823555322 9
"611" 38.743810280626 9.10277823555322 9
"612" 38.744560280145 9.10277823555322 9
"613" 38.752810274853 9.10277823555322 9
"614" 38.7415602820693 9.1020282285126 9
"615" 38.744560280145 9.1020282285126 9
"616" 38.752810274853 9.1020282285126 9
"617" 38.753560274372 9.1020282285126 9
"618" 38.6905603147829 9.10127822147198 9
"619" 38.7468102787017 9.10127822147198 9
"620" 38.7505602762963 9.10127822147198 9
"621" 38.752810274853 9.10127822147198 9
"622" 38.753560274372 9.10127822147198 9
"623" 37.7163109397097 9.10052821443137 9
"624" 38.8248102286691 9.10052821443137 9
"625" 38.6523103393182 9.09977820739075 9
"626" 38.6890603157451 9.09827819330951 9
"627" 38.689810315264 9.09827819330951 9
"628" 38.689810315264 9.0975281862689 9
"629" 38.7693102642692 9.0975281862689 9
"630" 38.7700602637881 9.0975281862689 9
"631" 38.8300602253015 9.0975281862689 9
"632" 38.8308102248204 9.0975281862689 9
"633" 38.8315602243393 9.0975281862689 9
"634" 38.6635603321019 9.09527816514705 9
"635" 38.6643103316208 9.09527816514705 9
"636" 38.6703103277722 9.09527816514705 9
"637" 38.7700602637881 9.09527816514705 9
"638" 36.5830616666261 9.09452815810643 9
